businessId,businessName,label,V1,V2,wonderful,perfect,generous,favorite,delicious,tasty,reasonable,highly,price,awesome,best,nice,clean,good,quick,fan,excellent,soon,prices,yummy,quality,taste,size,high,husband,amazing,really,offer,great,fantastic,recommend,fresh,little,sure,friendly,coming,try,real,usual,add,find,choice,rice,special,valley,quite,week,love,places,definitely,tried,every,close,super,thin,ever,new,found,way,lot,like,thing,also,mall,flavorful,well,ice,regular,enjoy,portion,made,friend,come,always,bit,staff,disappointed,reason,us,food,everything,top,com,eat,large,lunch,back,end,often,looking,ill,go,place,flavor,make,since,businessRating
DXBPI8rR9f_IthOGPDWoIQ,Manuel's Mexican Restaurant,High,-0.130808909,0.001322209,0,3,0,5,4,2,0,1,3,0,12,6,3,43,2,4,5,0,2,1,1,6,0,2,2,6,5,0,21,2,0,7,3,1,7,4,3,8,2,1,3,2,10,9,2,2,1,8,2,1,3,7,4,1,17,17,3,2,15,4,20,11,2,1,0,1,36,2,4,1,4,8,5,12,5,6,2,0,47,28,3,3,14,35,0,4,4,14,1,3,19,60,16,5,5,3,4
#NAME?,Los Reyes de la Torta,High,-0.146897362,-0.016052725,0,0,0,2,3,2,0,0,1,1,4,3,1,33,3,3,1,1,1,1,0,10,1,1,2,3,8,0,12,2,4,10,6,4,3,1,12,9,2,1,4,1,2,4,0,2,0,7,0,5,4,3,1,2,20,14,0,2,12,6,24,15,9,2,0,1,29,0,3,2,4,6,7,4,2,1,2,0,73,33,2,0,18,33,2,2,11,16,1,3,27,70,20,3,4,2,4
38ei9EOHa9WP6iIHOUlHSQ,Red Mountain Cafe,High,-0.103914914,0.012438934,0,5,1,3,7,5,2,3,6,2,3,4,2,27,6,1,4,1,3,1,1,6,2,4,2,3,5,0,14,0,4,2,13,2,8,0,17,8,2,1,3,3,6,7,1,1,1,4,2,6,3,8,3,1,20,16,0,2,5,4,5,16,4,6,1,8,27,1,3,2,5,15,8,2,4,5,2,3,61,25,3,3,18,27,1,7,7,21,0,2,23,44,31,2,2,0,4
doEZAj-NSnoEMOJl5yXcNw,Yusef's Middle Eastern Restaurant Grocery & Deli,High,-0.081779252,0.051748094,1,4,5,3,6,3,2,2,5,3,11,14,5,26,1,2,2,0,4,0,0,3,2,2,2,2,6,0,11,1,3,10,5,5,2,5,5,7,2,0,4,0,9,1,1,1,4,10,1,0,0,11,5,2,19,17,6,4,9,2,15,16,5,7,1,7,36,1,1,5,7,5,4,5,5,1,1,4,74,20,7,6,16,26,1,7,8,13,1,3,13,42,15,5,3,4,4
JNt63pOmXJ4Y9u8KMQNvjw,Mining Camp Restaurant,High,-0.138278898,-0.050455139,2,3,0,1,7,3,0,0,1,2,4,8,0,28,2,4,3,0,0,0,2,4,0,1,2,5,8,1,13,3,1,3,4,5,7,2,4,8,2,2,3,1,1,2,0,0,0,9,0,4,0,11,5,5,26,24,1,2,8,3,15,21,10,2,0,10,25,1,2,0,6,8,4,1,3,6,1,3,55,17,7,2,14,63,2,1,7,18,0,2,19,53,20,7,6,3,4
hfdiI70VeWZPfe-DTQancg,Gluten Free Creations,High,-0.097271427,-0.036379812,0,0,0,3,3,4,0,0,6,3,5,4,0,20,1,2,0,0,2,4,0,8,4,0,4,10,17,0,14,0,2,3,6,2,3,1,13,18,1,6,5,0,8,5,2,1,1,13,1,3,9,9,1,3,15,22,5,8,13,5,13,14,14,4,1,7,22,4,3,0,6,9,1,5,3,6,3,0,47,22,4,3,7,32,0,4,12,14,0,3,18,44,14,5,10,10,4
Yb2pNCxYR32XKmpirqJqeQ,Mi Pueblo Mexican Food,High,-0.103252084,-0.022653383,0,3,1,3,6,7,1,0,10,4,6,11,1,29,6,1,3,1,2,1,0,10,5,2,8,2,8,4,9,0,0,10,11,4,5,0,9,8,0,2,2,0,16,1,1,1,3,6,7,2,2,8,3,1,23,13,4,0,2,2,8,18,6,9,2,2,36,1,2,1,6,7,0,1,7,3,1,2,50,27,2,5,6,22,0,2,8,16,0,1,30,49,27,7,3,3,4
6FGwEHnoD-mM-PiXrhxOlw,Great Wok,High,-0.091704735,0.010253121,0,4,0,4,3,3,3,1,7,2,3,3,2,21,0,4,1,0,4,1,1,5,2,2,3,1,6,1,30,4,3,6,5,3,9,3,4,10,4,1,5,2,14,5,0,1,5,8,3,3,7,8,2,3,20,12,3,5,14,5,6,13,1,4,3,3,30,0,2,3,4,10,2,10,4,4,2,5,37,35,4,1,12,43,1,2,4,17,2,2,17,42,24,8,4,1,4
4NMElef11_YmVzxOpcsALg,Pitic Restaurant,High,-0.132011266,-0.026154678,0,2,0,4,6,4,0,0,3,1,4,7,1,21,0,1,3,1,0,0,1,2,4,3,0,4,10,0,15,0,4,5,10,2,6,3,6,15,4,3,3,0,11,6,0,3,2,4,2,3,1,8,4,2,19,23,2,1,8,1,8,17,7,4,0,7,27,0,1,2,9,12,8,3,10,1,2,1,59,26,2,7,31,28,0,4,9,20,1,5,19,39,22,5,1,1,4
MagW3D2UDQaP6KHzhauUHw,Zpizza,High,-0.100753168,-0.001777041,4,1,0,6,2,2,1,2,7,4,2,3,2,19,2,1,1,0,2,2,2,5,0,3,0,4,10,8,16,1,2,7,4,2,4,0,9,12,4,2,5,2,8,3,0,1,8,11,7,3,3,2,2,2,18,10,4,5,10,4,15,11,10,3,2,6,25,1,1,0,3,6,5,6,0,2,2,2,76,9,1,12,17,33,1,0,7,13,2,6,16,44,35,5,6,2,4
N0uN3AZQyCPbxUDMyPaldA,O'Briens,High,-0.107628201,-0.030214045,0,2,0,0,1,1,0,1,3,2,5,14,1,21,1,2,3,1,1,2,1,3,2,3,0,0,5,2,7,1,2,2,5,5,6,0,11,8,2,3,5,0,3,6,0,1,1,5,1,12,4,6,1,1,21,18,12,1,11,8,16,15,8,3,0,12,26,1,4,4,7,11,7,2,3,10,2,0,53,13,2,7,18,26,4,0,12,21,1,7,21,40,26,7,10,5,4
LbBxrQJl-ny02-eCM1LYNg,Thai Basil,High,-0.100791631,0.038123503,1,5,1,5,5,2,1,1,4,3,8,5,6,23,4,3,3,0,2,0,4,6,2,2,4,3,10,1,9,0,1,10,6,5,6,2,6,11,2,3,5,1,12,4,1,3,2,6,3,4,4,3,6,1,13,12,7,5,12,3,14,11,4,6,0,6,42,0,3,5,2,9,4,3,2,8,2,1,49,33,1,3,11,31,0,6,8,11,1,1,13,42,24,6,6,0,4
MPHoF6kRNZhxcDfxHeoUlw,Which Wich,High,-0.143037307,0.028387932,0,1,0,0,2,1,0,0,3,0,2,3,3,21,5,1,0,0,0,0,2,3,0,0,0,2,10,1,8,0,3,2,8,5,6,2,13,12,2,5,1,5,3,1,0,3,3,8,3,3,5,5,0,2,23,10,3,1,9,0,34,20,12,2,0,5,24,2,4,2,9,12,1,4,1,6,1,1,64,8,2,10,18,24,4,12,12,18,0,1,21,60,26,1,9,3,4
1_43FZHx3P5D7X-CpIR9WA,Jersey Mike's,High,-0.10986136,0.006182725,0,1,0,0,3,3,0,2,9,3,11,6,4,26,1,3,4,1,3,1,5,8,5,6,1,2,5,1,10,1,5,21,9,4,7,1,4,10,0,3,1,3,9,1,3,2,2,6,1,1,4,9,0,2,17,14,5,1,31,5,15,9,7,1,1,5,31,4,4,0,1,10,2,7,3,7,3,1,36,6,2,8,14,40,2,8,8,23,1,1,15,41,13,2,9,0,4
VD8a_B589J_NlCirS8QA0Q,Saba's Mediterranean Cuisine,High,-0.089112727,0.015219072,1,2,1,2,6,6,0,2,7,0,2,4,3,16,3,4,3,1,2,1,2,1,0,4,1,1,3,1,8,0,4,10,4,3,5,0,9,3,4,2,1,0,9,17,0,2,2,9,1,0,2,12,2,1,21,26,0,3,9,8,8,16,5,6,5,7,24,2,0,4,5,5,2,5,8,2,1,0,67,16,8,5,13,26,3,18,12,18,4,3,20,38,14,11,4,5,4
OsnMkHS9f5NUm6_x3pCBkQ,Olive Garden Italian Restaurant,High,-0.141501022,0.024876342,1,4,0,1,1,1,0,0,3,1,6,5,2,25,4,3,2,3,1,1,0,2,1,1,0,2,8,2,22,1,0,2,10,3,7,3,6,10,5,2,1,6,3,6,1,1,3,9,2,1,0,6,0,0,11,22,3,2,18,4,13,5,4,3,1,13,37,1,1,1,5,15,4,15,3,1,0,2,42,24,1,2,16,54,2,14,5,27,1,0,7,52,12,2,4,6,4
lrxoQH8u2X-XpQ38PLAgTQ,Teatro Pizzeria and Wine Bar,High,-0.126072773,-0.0275058,3,2,0,0,8,3,0,1,11,1,5,8,0,18,2,7,1,2,6,0,1,6,1,3,1,2,11,3,25,5,1,5,1,3,8,3,7,12,2,4,2,0,11,11,0,0,3,11,1,3,1,5,0,1,12,9,2,1,7,2,12,8,7,1,0,7,44,0,6,0,4,15,2,4,0,8,2,2,60,14,2,6,10,49,1,5,11,16,1,2,17,36,20,1,6,1,4
7rZ4P3CoPiH-r5R7DuaKGw,Habanero's,High,-0.064515939,0.015591113,1,4,0,3,8,8,3,3,9,3,7,4,1,22,6,5,4,1,6,2,5,3,2,5,0,4,4,0,12,0,3,9,2,4,9,4,7,4,1,1,6,3,14,4,0,3,5,2,1,10,3,8,0,4,17,11,2,4,6,3,7,13,5,2,3,3,35,3,1,4,5,9,7,5,5,6,3,4,40,30,7,1,17,24,1,7,10,17,0,3,20,30,16,12,4,0,4
KT_r7qwU8sSfcR31zETGkg,Smashburger,High,-0.122891702,0.01549786,1,7,0,1,2,2,2,2,5,4,3,6,8,20,1,0,2,0,3,2,4,4,1,6,2,1,10,2,12,0,4,2,4,4,1,2,6,10,2,2,2,2,5,2,1,0,3,9,1,2,3,13,0,1,14,24,9,1,6,2,15,11,4,5,1,7,28,2,2,1,4,2,3,2,9,7,1,2,66,23,4,2,12,42,0,3,12,10,1,2,28,49,16,6,6,5,4
ksD6Pv6wOocscrEMqfnYbA,The DawgFather Grill,High,-0.132983426,0.016335498,1,5,0,3,2,0,2,0,5,1,6,6,0,27,5,2,1,1,3,1,5,8,3,4,0,1,13,3,19,1,1,1,8,4,1,1,9,15,0,2,5,2,5,3,1,0,2,3,5,1,1,7,1,2,12,15,5,1,6,3,10,7,2,4,0,9,20,0,4,1,3,4,6,1,10,1,0,2,70,12,2,14,15,29,4,8,8,11,2,3,32,64,23,1,6,5,4
kN8792XEJfCtpD5GJLmI6g,NYPD Pizza,High,-0.13246014,-0.007023586,1,2,1,3,4,5,0,1,2,2,6,5,3,34,1,1,4,1,0,0,6,7,2,2,2,4,13,0,12,0,3,6,7,3,3,3,3,16,5,1,1,3,2,7,0,2,1,8,1,6,3,4,2,1,20,14,5,2,10,2,22,10,4,2,0,6,37,1,6,1,4,5,4,3,5,4,1,1,70,9,4,5,16,26,2,9,7,13,0,1,14,47,23,1,6,5,4
4TqCyWoWmUpghIVAiSo--g,Basis New American,High,-0.103339436,-0.030878699,6,5,1,3,9,3,2,2,8,4,3,9,2,19,0,2,6,3,0,1,2,0,0,4,1,0,2,7,23,1,3,4,7,1,2,1,7,4,1,4,4,4,9,5,2,2,3,9,2,2,2,8,5,0,10,16,5,1,12,4,13,10,5,4,0,8,42,4,3,2,4,5,5,8,5,2,2,3,47,17,3,5,20,32,1,10,11,16,1,1,20,39,20,2,1,1,4
gw-V13MyfzFaCTbALfnn2Q,El Mesquite Restaurant,High,-0.098386216,-0.022430266,1,3,0,0,4,3,1,3,6,0,7,8,2,19,3,5,2,1,4,5,0,5,2,4,0,3,8,1,14,4,4,2,8,1,3,1,4,11,3,5,7,0,14,3,0,15,2,7,6,3,2,9,3,3,12,18,3,4,10,1,15,9,3,4,1,3,41,1,3,2,9,5,4,4,5,5,1,1,37,20,2,3,22,33,0,1,7,11,0,2,29,37,25,7,3,1,4
Pectv4bzzUVs0FQ6HQjW8g,Firehouse Subs,High,-0.125299392,0.033640461,0,5,0,3,4,2,0,0,4,4,2,2,6,16,1,6,1,1,1,1,2,2,2,0,2,1,3,1,9,1,4,3,8,3,9,2,11,3,4,7,2,3,4,3,1,0,1,8,4,6,5,7,2,2,9,19,8,5,13,2,25,5,10,3,0,4,21,2,1,1,1,12,2,5,4,8,0,2,77,8,0,2,15,29,1,6,16,25,2,0,22,44,24,5,9,2,4
#NAME?,The Cove Grill,High,-0.110294181,0.011104793,0,3,0,4,1,3,2,1,6,4,5,11,3,25,3,0,1,1,2,1,0,1,1,1,6,2,11,3,22,0,2,1,8,0,11,1,10,15,1,1,4,1,6,7,0,1,3,9,0,2,4,10,1,0,11,19,4,3,12,2,13,10,1,7,0,9,22,2,8,5,0,16,4,9,3,10,0,4,42,16,2,2,8,31,2,0,7,23,2,2,19,48,26,3,3,2,4
byFWmwlVSmUj-AmM6NZYvw,In-N-Out Burger,High,-0.149298828,0.018075871,0,0,0,3,0,4,1,0,1,2,8,5,2,22,2,5,1,0,1,1,6,6,1,1,2,1,10,0,12,1,2,15,4,4,2,0,4,12,4,2,4,2,1,3,0,1,1,15,2,1,3,10,3,1,17,27,0,5,24,4,22,13,4,1,0,6,19,2,1,0,9,4,7,13,4,1,1,2,58,18,4,3,19,32,0,5,5,10,1,1,18,41,22,0,8,5,4
WPcfdaB2oe7Lt1y2P4gQvA,Verrado Grille,High,-0.153407642,-0.033827565,3,1,0,0,3,2,1,1,3,0,5,15,0,25,4,1,3,1,1,1,3,2,0,2,3,5,5,1,25,1,2,4,3,3,1,0,6,6,3,3,1,2,3,4,2,1,1,8,1,5,1,6,4,0,10,15,4,0,6,2,12,7,5,1,1,8,42,1,4,0,3,4,3,3,2,2,1,3,65,22,1,1,14,47,0,4,10,15,1,3,34,63,12,1,6,2,4
N1SH5D1tOUqBlCylPplqPw,Kinfolk's BBQ,High,-0.132633516,0.024841492,0,3,0,0,4,5,1,1,4,0,11,8,2,23,0,1,1,0,3,0,1,8,0,2,0,3,5,0,8,0,3,5,8,5,4,2,11,5,4,0,1,0,4,2,2,1,6,3,1,5,2,6,8,3,20,22,1,2,12,6,13,14,4,2,2,6,17,1,0,5,2,9,9,7,1,0,0,4,48,19,4,3,17,32,2,4,9,19,3,1,22,51,28,4,8,5,4
0bQiWdKxj2EmsGYRVC9qyA,T & J Asian Cuisine,High,-0.107531466,0.057528141,0,1,2,7,8,4,0,0,8,2,9,7,7,25,1,4,2,0,5,3,3,5,2,1,0,6,6,2,15,4,2,7,4,3,7,0,4,6,2,1,3,1,14,7,5,1,1,10,2,2,3,5,0,4,15,15,0,2,13,2,7,9,9,3,2,4,39,3,2,8,1,7,7,6,1,5,1,1,39,27,2,3,20,23,4,7,4,12,0,1,20,33,18,5,4,1,4
bZkRR9-BnwE-sb1ql7WPJg,The Good Egg,High,-0.136105307,0.029319229,1,5,0,6,5,1,1,1,7,4,3,3,2,31,3,3,0,1,4,1,4,1,0,2,0,2,11,2,15,0,2,4,8,2,5,0,4,11,2,3,2,1,7,3,1,2,10,5,3,2,0,6,3,2,14,14,0,2,20,4,6,11,2,0,0,3,36,0,3,2,0,7,5,14,4,2,3,5,43,28,2,4,17,34,1,2,2,17,2,1,17,56,21,4,1,1,4
Yi2_WbqDjeUrZn7WhdFA8w,Voila French Bistro and Wine Bar,High,-0.125785403,-0.112096212,7,6,0,4,4,2,0,0,2,3,6,6,0,16,1,1,9,1,0,1,3,0,0,3,7,4,7,4,12,1,3,1,3,2,5,0,8,8,1,0,1,2,2,5,0,2,4,8,0,3,3,5,0,2,9,13,4,3,13,5,14,9,3,9,3,2,22,0,8,1,3,12,7,3,10,2,0,1,78,13,2,5,17,24,3,4,17,26,0,3,25,43,14,4,2,0,4
s0k5tNxvBaveCj0ElnNPug,Salsa Cabana Mexican Grill,High,-0.099624682,0.031616025,0,1,1,3,4,4,3,2,6,2,5,6,3,19,1,1,3,0,3,1,1,6,3,2,2,4,2,0,13,0,3,19,4,5,9,1,6,5,2,2,3,0,13,13,2,3,3,5,1,2,6,6,1,4,16,11,1,4,14,2,14,10,7,2,3,6,26,0,0,2,9,11,2,8,3,4,0,3,38,23,5,4,13,21,2,15,4,17,1,3,18,34,27,4,3,3,4
n6Hau_a7miaQtlb6gC2boQ,Cafe China,High,-0.09809946,0.085235837,0,4,1,2,5,3,2,3,9,1,6,7,10,19,3,2,3,0,3,0,2,5,0,3,2,0,6,5,14,0,5,3,4,3,8,0,5,7,1,3,0,2,19,2,1,4,2,4,5,4,7,3,3,1,21,10,4,1,8,4,16,12,3,5,0,3,46,0,2,3,3,11,1,4,3,8,1,3,27,32,1,4,17,23,2,4,7,19,4,1,11,38,26,0,5,2,4
DIYHTgM-YGKWOWLzQ4XVhA,Michelina's Ristorante Costa Campagnia,High,-0.126970523,-0.044131974,4,2,1,4,13,1,1,0,8,5,4,5,0,17,0,2,8,4,2,0,1,4,0,1,2,2,5,1,14,1,2,8,4,4,3,2,3,5,2,2,1,0,8,11,1,0,1,12,3,7,4,11,0,1,14,20,1,1,14,3,7,10,5,8,1,4,27,1,5,6,7,6,3,8,3,3,2,4,56,25,4,2,18,18,1,0,11,14,2,0,14,39,26,2,3,2,4
Fj73x68afXtA388ajOe3qw,U.S. Egg,High,-0.13091752,-0.013904071,1,1,0,0,4,1,0,5,2,1,1,6,4,25,4,1,2,1,2,0,2,11,4,6,1,2,9,2,17,1,5,4,4,4,4,1,5,10,2,2,0,1,2,3,1,0,4,8,2,3,2,5,2,3,14,14,10,0,6,2,15,9,6,3,1,3,21,1,1,5,1,5,7,2,5,7,1,1,58,24,3,4,18,36,3,1,14,12,0,1,21,51,21,2,3,2,4
voHJIbWq-lRjWpv1hlSWig,The Foodbar,High,-0.125534194,0.022041135,1,1,2,0,7,1,2,0,5,0,2,6,1,18,1,1,1,0,1,0,0,2,1,1,0,2,10,2,12,1,1,9,8,5,6,6,6,11,0,5,3,2,5,6,0,3,1,9,1,1,0,8,3,1,24,14,8,2,5,3,15,19,6,4,1,6,22,1,2,1,2,9,3,0,2,6,0,4,48,37,3,3,17,26,5,4,8,19,1,3,23,37,18,1,7,7,4
Js7xxK2D4Dc0W8XkAzc4cg,Yoko Fast Food,High,-0.151419307,0.059463962,0,0,2,4,4,4,2,0,3,2,2,5,2,25,8,2,1,1,1,1,6,4,0,1,1,1,4,0,6,0,1,6,6,2,6,2,2,8,1,0,6,0,9,2,0,2,5,4,2,3,0,2,2,3,27,15,2,0,16,0,15,17,8,2,1,2,26,1,5,2,3,7,2,8,8,1,0,5,71,31,0,4,15,26,0,2,6,11,0,0,19,48,26,2,3,2,4
jh9NywTvV-POnF1I6Pc9ng,Rumbi Island Grill,High,-0.122514996,0.04387231,2,3,1,3,3,0,2,1,6,6,4,5,6,16,2,2,0,2,3,1,1,3,5,2,3,2,7,4,16,0,3,2,3,6,4,1,3,9,1,1,1,0,35,0,1,1,0,10,2,1,4,6,2,2,16,15,5,1,7,3,6,13,4,1,0,6,52,1,6,7,4,7,4,6,0,1,0,3,43,24,5,1,12,33,2,5,1,13,1,1,18,35,19,2,4,4,4
0-lJQCSwnHmIczjcSw_N_g,Kokobelli Bagel Cafe,High,-0.11104348,0.012182501,1,0,3,8,5,4,0,0,4,3,6,6,3,21,0,3,4,0,1,0,1,12,0,1,2,3,10,2,18,0,2,11,7,5,3,1,3,12,2,4,2,4,4,4,2,1,0,6,8,4,1,7,1,4,15,13,4,2,8,5,17,11,7,5,1,4,23,0,1,4,8,4,6,3,4,3,2,1,40,4,3,6,17,28,2,4,10,7,3,2,16,37,31,6,7,4,4
Shn1EcWqqjRlDp-92D43gA,Philly Steak & Wings,High,-0.138852759,0.020518244,2,4,0,1,6,6,1,0,4,0,3,6,5,20,0,1,0,1,2,1,2,5,1,0,0,3,9,2,11,0,3,4,3,4,3,2,7,9,2,4,6,1,4,2,0,1,1,9,3,8,0,2,5,7,13,8,2,5,10,3,16,8,8,13,0,6,17,0,2,0,2,5,3,5,5,2,0,1,52,18,0,6,17,29,2,5,8,16,0,4,47,41,23,3,6,0,4
pvMeUi5Lw2O5vIXg9_EvDg,Zaytoon Kabob Bistro,High,-0.126722359,-0.026203037,1,3,1,3,4,8,0,2,7,1,5,5,0,19,3,1,2,1,4,3,2,2,2,3,1,2,5,2,12,1,4,5,7,2,4,2,7,7,0,3,4,1,20,10,0,3,2,4,4,6,4,4,4,0,14,11,0,2,7,3,11,9,3,4,4,3,43,0,0,2,6,8,5,3,5,1,1,0,44,22,1,3,17,27,1,5,12,20,0,0,19,36,18,9,2,2,4
8lHJm7hAlfsUNbVb3YaSMA,Hob Nob Sports Grill,High,-0.168474977,-0.008479146,0,4,0,1,2,1,0,0,6,1,8,8,0,12,3,13,2,0,2,0,0,2,2,2,1,1,6,1,27,1,2,2,2,3,6,4,5,10,2,1,2,1,7,5,2,0,5,2,2,1,0,12,1,1,13,25,4,1,10,5,8,9,7,0,0,4,23,1,2,0,0,12,5,6,2,3,0,1,43,21,1,1,15,36,1,2,6,28,0,2,17,47,32,2,7,4,4
dpYdTnCG4b_qiA0S_TKzjg,Higley Hot Dog Hut,High,-0.171268665,0.02431066,0,2,0,2,3,4,1,0,8,2,7,3,2,27,1,3,2,0,5,1,0,3,0,2,0,4,13,1,12,1,2,2,2,6,4,0,5,15,0,1,1,0,8,5,3,1,1,11,1,1,3,5,5,2,15,11,0,1,17,3,17,13,9,4,0,5,16,2,2,0,0,6,4,7,1,1,0,2,45,15,4,3,11,26,1,8,5,8,1,0,14,79,29,2,4,3,4
3u7-xGwUKyGHkSexwBd9Wg,L & L Hawaiian Barbecue,High,-0.159633234,-0.006359182,0,2,0,2,4,4,0,0,6,3,3,3,0,24,0,1,0,1,3,1,1,4,1,5,1,2,10,0,12,0,2,1,4,4,6,0,11,12,1,1,3,0,12,1,3,0,3,7,4,2,3,4,6,2,16,13,2,2,6,2,17,13,10,0,0,1,25,1,5,3,4,10,3,4,3,3,1,0,44,27,3,6,14,38,1,4,6,15,1,3,17,43,24,2,5,4,4
GYbCN7JrNHnjhjAIrwrrqw,The Greek Pita,High,-0.131745648,0.031505679,0,2,1,1,4,7,0,1,10,3,6,4,2,25,10,3,1,2,2,0,2,7,6,4,0,7,10,0,11,2,2,8,7,3,3,1,6,11,0,0,3,1,12,3,0,3,1,4,4,8,1,3,3,1,8,11,2,0,8,5,12,6,3,6,1,4,22,0,2,2,3,4,5,1,5,1,0,0,42,31,0,4,19,28,1,1,10,9,1,2,20,46,32,5,1,2,4
7Z-1mLIoxCHUxCp54W1CGQ,Barro's Pizza,High,-0.139338397,0.074389785,0,2,4,3,1,1,2,0,7,2,4,4,3,21,3,3,2,0,4,1,4,2,0,2,0,1,12,2,10,1,3,6,7,1,3,1,3,13,6,3,1,2,7,9,1,0,6,7,2,1,2,3,1,0,20,13,5,0,10,7,19,9,7,2,0,3,28,1,4,2,1,3,5,6,1,2,1,3,64,14,1,7,17,30,1,11,4,11,0,1,15,39,21,2,4,1,4
xDC-INBKuwl8PowsJ-02Qg,Texas Roadhouse,High,-0.14895802,-0.005674006,0,4,0,2,4,3,0,0,6,1,5,5,1,19,4,3,3,0,3,3,2,4,0,0,3,2,3,3,17,1,2,4,4,3,1,3,5,3,1,2,2,1,6,3,0,0,0,13,1,2,1,13,2,1,17,27,5,4,12,1,11,12,8,3,1,4,31,1,3,1,2,4,6,7,1,4,1,2,73,17,2,4,15,31,2,0,10,10,2,1,18,35,9,2,8,1,4
zXg2O_QnpHQVD7e1azAu_w,Someburros,High,-0.158279782,0.02022569,1,1,1,8,3,3,1,0,3,2,6,1,1,23,4,2,1,0,1,1,1,4,2,1,1,1,1,0,14,2,1,7,4,2,4,2,2,1,5,2,3,0,10,4,1,1,2,10,2,4,2,3,2,1,16,11,1,0,17,2,11,14,6,3,2,5,24,4,4,0,3,5,5,12,1,4,0,1,47,36,2,4,13,32,1,6,6,9,0,1,27,44,19,9,5,4,4
DQlVVaGbMxf3Ed6rp8A3kA,Final Round,High,-0.140380421,0.019072374,0,1,0,3,0,0,1,0,6,4,1,6,0,20,0,2,0,1,4,1,2,0,0,2,1,3,7,4,13,1,0,0,3,2,4,1,7,14,5,2,2,1,6,8,0,1,2,12,2,1,0,10,2,2,11,21,3,1,13,6,13,10,8,10,0,2,27,11,1,0,3,10,10,8,2,5,1,2,37,22,1,1,16,25,3,0,6,18,2,6,16,45,25,0,5,4,4
m14pIWedGiHi9_aWAIXEew,Famous Uncle Al's Hot Dogs and Grille,High,-0.146915636,0.005669401,1,3,1,2,4,0,0,1,4,1,10,8,4,21,0,7,2,0,4,0,4,1,0,3,0,1,6,1,12,3,1,4,14,4,9,1,10,9,2,3,5,0,4,0,0,0,4,11,1,1,3,3,3,1,13,16,3,1,8,2,4,9,2,7,0,2,26,4,1,5,3,16,3,2,4,5,2,0,51,8,1,3,16,21,2,4,5,18,0,3,22,51,22,6,6,1,4
LZyxYhTbVLUeUA3dBLMjwA,Mika's Greek,High,-0.115676694,0.029969904,0,6,0,3,2,0,0,1,4,1,4,15,10,15,2,2,5,0,0,0,2,3,2,3,2,4,6,0,7,1,1,6,9,2,8,2,11,9,1,6,1,2,7,5,0,2,2,7,3,10,3,5,1,1,18,10,3,0,6,2,10,9,11,0,1,6,39,1,0,6,3,11,4,2,0,4,2,2,35,15,3,1,10,27,1,8,11,17,2,2,18,32,23,9,1,3,4
HEI4WFai9zoixD5GhCnbeg,Chang's Chinese Buffet,High,-0.120393035,0.039102721,1,2,0,0,0,8,2,0,6,0,3,12,6,21,0,1,3,1,2,0,3,3,0,1,1,1,5,6,5,0,2,6,15,4,6,2,8,6,2,3,1,2,9,1,2,4,2,4,3,0,0,10,2,3,16,13,2,4,7,0,16,12,9,15,0,4,29,1,5,1,1,9,1,3,2,4,0,2,35,30,5,5,9,28,1,11,8,15,2,3,11,38,19,2,2,2,4
3Wxp8wNfUuYUohTpNMLotQ,Pho Tan Thanh,High,-0.123998069,0.046896266,3,2,4,5,6,2,2,0,8,3,8,2,1,21,7,2,1,1,2,2,1,10,1,0,1,1,4,2,5,1,4,10,1,3,2,0,6,5,0,1,2,0,15,1,4,0,1,5,4,4,7,6,3,1,15,15,4,3,8,1,13,14,5,4,0,3,37,3,0,3,1,4,4,0,5,2,1,4,40,14,3,6,12,26,3,0,6,12,0,1,20,44,26,6,7,2,4
N80E9zoWEpHhi4kH2eKAsw,Bar North,High,-0.170840844,-0.027603743,0,4,0,2,4,0,0,3,2,1,3,10,1,17,3,4,2,0,0,0,1,0,0,4,1,2,3,1,20,1,3,1,7,4,2,2,8,4,2,2,0,3,2,5,0,3,7,12,2,4,4,2,1,1,13,10,1,1,16,1,16,8,3,3,0,3,21,2,3,0,1,6,3,8,2,3,0,1,87,10,0,5,25,41,0,3,7,21,1,4,13,30,22,0,5,0,4
jKLR4wAywvVcGtQnCLzoRw,The Maine Lobster Lady,High,-0.144245125,-0.014348142,1,5,0,2,9,3,0,0,14,0,6,1,0,14,1,3,0,1,1,0,5,7,6,2,1,1,5,0,5,1,0,5,2,2,1,0,8,10,2,7,8,1,14,1,2,2,4,3,0,3,3,7,3,1,18,13,9,3,6,1,9,12,10,7,0,8,20,1,3,3,3,3,7,2,10,2,0,0,45,35,2,5,16,31,1,2,14,9,2,3,17,40,4,1,0,4,4
5W2s7_z9u15l1HcuoAHsfg,Paprika Mediterranean Experience,High,-0.113225286,-0.05150572,3,4,0,1,6,4,0,1,4,0,2,3,0,20,5,1,1,3,1,1,4,12,1,5,4,5,8,2,8,1,2,9,6,1,4,1,9,10,1,0,0,2,7,4,0,2,1,2,1,4,5,5,2,3,14,17,0,1,5,1,17,9,14,5,4,6,19,1,4,3,8,5,5,2,7,2,2,2,63,14,3,5,12,19,3,7,7,10,2,1,14,30,14,6,4,4,4
