caseid,dAge,dAncstry1,dAncstry2,cat_Avail,cat_Citizen,cat_Class,dDepart,cat_Disabl1,cat_Disabl2,cat_English,cat_Feb55,cat_Fertil,dHispanic,dHour89,dHours,cat_Immigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,cat_Korean,cat_Lang1,cat_Looking,cat_Marital,cat_May75880,cat_Means,cat_Military,cat_Mobility,cat_Mobillim,dOccup,cat_Othrserv,cat_Perscare,dPOB,dPoverty,dPwgt1,cat_Ragechld,dRearning,cat_Relat1,cat_Relat2,cat_Remplpar,cat_Riders,cat_Rlabor,cat_Rownchld,dRpincome,cat_RPOB,cat_Rrelchld,cat_Rspouse,cat_Rvetserv,cat_School,cat_Sept80,cat_Sex,cat_Subfam1,cat_Subfam2,cat_Tmpabsnt,dTravtime,cat_Vietnam,dWeek89,cat_Work89,cat_Worklwk,cat_WWII,cat_Yearsch,cat_Yearwrk,dYrsserv
12144,7,1,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,4,1,2,0,0,2,0,2,1,4,0,5,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
12145,5,0,1,4,0,6,0,2,2,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,7,0,2,1,0,0,0,4,2,2,5,0,2,0,2,1,2,2,1,0,0,0,3,0,2,23,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,11,2,0
12146,6,0,1,0,0,2,4,2,2,0,0,5,0,3,4,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,8,1,0
12147,6,1,2,0,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,3,0
12148,2,1,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,4,0,2,0,121,0,6,1,0,24,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,8,7,0
12149,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,22,0,1,10,1,0,0,0,0,0,0,0,0,2,2,1,6,6,1
12150,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12151,6,0,1,0,0,1,1,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,1,0,9,1,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,4,10,0,1,8,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
12152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,141,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12153,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12154,7,1,2,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,2,0,0,4,2,1,0,0,2,0,2,1,4,0,7,2,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
12155,7,11,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,4,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
12156,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,2,0,221,0,6,1,2,10,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,7,7,0
12157,3,11,11,0,0,4,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,2,2,2,1,0,2,0,2,0,0,3,7,1,0,1,1,0,3,24,0,1,1,1,1,0,1,1,0,6,0,2,1,1,0,10,1,1
12158,6,1,1,0,4,1,4,2,2,2,0,0,0,3,3,7,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,2,2,3,0,2,2,1,1,0,2,0,0,0,1,1,0,2,52,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,5,1,0
12159,4,1,2,0,0,1,3,2,2,0,0,2,0,3,5,0,2,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,2,2,1,0,2,0,2,2,1,3,0,0,0,2,1,0,3,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
12160,7,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,13,6,0
12161,7,1,12,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,2,0,0,0,2,1,2,5,0,2,0,2,1,0,0,0,0,0,0,6,0,3,23,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,9,4,2
12162,2,11,1,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,4,0,0,4,1,2,3,0,2,0,2,0,0,0,2,0,0,0,6,0,0,10,0,6,0,3,0,0,0,0,3,0,0,0,2,2,0,7,4,0
12163,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0
12164,3,2,2,0,0,1,1,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,2,0,0,4,0,0,0,2,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
12165,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,3,0,113,0,0,1,0,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
12166,6,2,1,0,0,3,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,1,2,3,0,2,0,2,2,4,0,1,0,0,0,6,0,0,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,3,0
12167,1,2,1,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,2,2,2,0,0,2,0,121,0,0,1,0,52,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0
12168,5,1,2,0,0,1,5,2,2,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,2,1,2,1,0,2,0,2,2,2,3,1,0,0,1,1,0,3,22,0,1,4,1,0,1,0,0,0,2,1,2,1,1,0,14,1,1
12169,3,11,1,0,0,1,4,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,24,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,14,1,0
12170,2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,1,0,1,1,4,0,6,0,141,0,0,0,0,10,1,6,0,2,0,1,3,1,0,0,0,0,0,2,0,6,0,0
12171,4,2,12,0,0,5,3,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,11,0,2,0,2,1,1,1,2,2,1,0,2,0,2,1,0,3,0,0,0,1,4,0,3,23,0,4,4,1,1,0,0,0,0,5,1,2,1,1,0,14,1,2
12172,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,7,1,1,0,0,3,0,2,2,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,2,0,0,0,4,1,2,1,0,2,0,2,0,4,0,1,0,0,0,6,0,3,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,3,0
12174,7,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,1,2,0,0,2,0,2,1,0,0,1,0,0,0,6,0,3,10,0,1,9,1,0,0,0,0,3,0,0,0,2,2,1,14,5,2
12175,7,1,1,0,3,0,0,2,2,0,0,2,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,2,2,0,4,0,0,0,0,0,6,0,4,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
12176,4,1,1,0,0,2,2,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,2,2,0,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
12177,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
12178,6,1,1,0,0,1,1,2,2,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,4,4,1,0,0,1,1,0,4,10,0,1,0,2,0,1,0,0,0,4,0,2,1,1,0,10,1,0
12179,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,2,0,0,2,0,1,2,4,0,2,0,141,0,0,1,2,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
12180,2,11,1,0,0,1,3,2,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,1,4,1,2,2,0,2,0,2,0,4,0,2,0,0,1,1,0,0,10,1,4,0,2,0,1,0,0,0,4,0,0,2,0,0,5,1,0
12181,3,11,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,1,0,1,0,2,0,0,0,6,0,0,10,0,6,0,1,0,1,2,1,3,0,0,0,2,2,0,10,7,0
12182,3,1,1,0,0,1,4,2,2,0,0,1,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,4,4,1,0,0,1,1,0,4,10,0,1,0,2,0,1,0,0,0,3,0,2,1,1,0,14,1,0
12183,4,1,1,0,0,1,0,2,2,0,0,4,0,3,0,0,2,0,0,0,0,0,0,1,6,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,3,3,1,0,0,0,2,0,3,24,0,1,0,1,0,1,0,0,2,0,0,2,1,2,0,11,1,0
12184,3,3,1,0,1,3,2,2,2,1,0,0,2,1,1,3,1,0,0,0,0,0,0,0,9,0,1,0,4,0,4,4,2,2,1,0,2,1,1,1,0,2,0,0,0,0,1,0,2,31,0,6,0,2,0,0,0,0,0,4,0,1,1,1,0,11,1,0
12185,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12186,4,1,2,0,0,1,3,2,2,0,0,1,0,4,4,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,4,3,1,0,0,1,1,0,3,24,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
12187,6,1,2,0,0,1,0,1,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,1,2,2,1,0,0,2,2,2,6,0,2,0,1,0,0,2,0,0,0,0,6,0,2,10,0,3,8,1,0,0,0,0,3,0,0,1,1,2,0,14,2,1
12188,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,113,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
12189,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,221,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
12190,6,1,1,0,0,1,0,2,2,0,0,3,0,4,0,0,1,0,0,0,1,0,0,0,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,0,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
12191,3,1,12,0,0,1,5,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,6,0,2,0,2,1,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
12192,4,1,1,0,2,1,2,2,2,1,0,0,0,4,4,9,3,0,0,0,0,0,0,0,4,0,1,0,0,0,1,4,2,2,2,0,2,2,2,1,0,4,0,0,0,1,1,0,4,40,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
12193,6,0,1,0,0,1,2,2,2,0,0,2,0,4,4,0,2,0,0,1,0,0,0,0,4,0,2,0,1,0,1,4,1,2,2,0,2,0,2,2,4,3,0,0,0,1,1,0,3,23,0,3,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
12194,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
12195,7,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,5,2
12196,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0
12197,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,1,1,0,0,2,0,223,0,0,1,2,10,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
12198,4,1,1,0,0,1,2,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
12199,5,11,1,0,0,1,5,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,1,4,0,2,0,0,0,1,2,2,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,11,1,1
12200,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,3,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0
12201,4,1,1,0,0,1,3,1,2,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,7,0,2,0,3,0,10,4,2,2,2,0,2,0,2,2,2,3,0,0,0,0,1,0,3,22,0,5,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
12202,5,1,1,0,2,1,3,2,2,0,0,3,0,5,5,8,3,1,1,0,0,0,0,1,5,0,2,0,0,0,2,3,2,2,2,0,2,6,2,1,4,4,1,0,0,0,1,0,4,40,0,1,0,3,0,1,0,0,0,4,0,1,1,1,0,7,1,0
12203,3,11,1,0,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,4,1,2,4,0,2,0,2,1,3,0,2,0,0,0,6,0,0,10,0,5,0,2,0,1,2,1,3,0,0,0,2,2,0,11,4,0
12204,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,1,0,0,3,0,111,0,0,1,0,10,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
12205,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,5,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
12206,1,3,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,6,0,222,0,0,0,0,10,1,0,0,2,0,0,3,1,0,0,0,0,0,2,0,4,0,0
12207,7,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,2,2,0,0,0,2,1,2,1,0,2,0,2,2,0,0,0,0,0,0,6,0,3,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,4,2
12208,5,9,1,0,4,7,0,2,2,2,0,4,0,0,0,2,0,0,0,1,0,0,0,0,4,0,1,2,0,0,0,4,2,2,1,0,2,3,2,2,2,0,1,0,0,0,6,0,2,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,4,0
12209,6,1,1,0,0,1,4,2,2,0,0,0,0,4,4,0,3,0,1,0,0,0,0,0,8,1,2,0,0,0,1,2,2,2,2,0,2,0,2,0,0,5,0,0,0,1,1,0,5,21,0,1,8,1,0,0,0,0,0,2,0,1,1,1,0,14,1,1
12210,6,1,2,0,0,1,3,2,2,0,0,0,0,3,3,0,4,0,0,1,0,0,0,0,4,1,2,0,0,0,1,2,1,2,1,0,2,0,2,2,0,5,0,0,0,1,1,0,5,23,0,1,8,1,0,0,0,0,0,2,0,2,1,1,0,14,1,1
12211,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,6,0,4,23,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,14,6,1
12212,3,2,1,2,4,3,0,2,2,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,9,0,2,0,4,0,0,4,2,2,1,0,2,4,0,1,4,2,13,0,0,0,2,0,2,52,0,6,0,2,0,1,0,0,2,0,0,1,1,2,0,14,1,0
12213,5,1,2,0,0,3,1,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,1,3,1,2,3,0,2,0,2,1,0,4,0,0,0,3,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,10,1,0
12214,4,2,1,0,0,1,5,2,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
12215,4,1,1,0,0,1,2,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,22,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
12216,7,0,1,0,3,0,0,1,2,3,0,0,6,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,2,0,0,2,6,1,1,0,0,9,0,0,0,6,0,2,51,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,10,7,0
12217,5,3,1,0,0,1,1,2,2,0,0,4,2,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,11,1,0
12218,5,11,1,0,0,1,4,2,2,0,0,5,0,3,4,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,4,0,2,0,2,1,2,3,1,0,0,1,1,0,3,23,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,12,1,0
12219,5,1,2,0,0,7,2,2,2,0,0,1,0,4,5,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,3,0,2,0,2,0,4,2,0,0,0,1,1,0,2,22,0,6,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
12220,2,3,1,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,1,2,4,0,2,0,122,0,6,1,0,10,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,11,6,0
12221,4,0,1,0,0,1,2,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
12222,1,3,1,0,3,0,0,0,0,1,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,4,1,1,4,0,2,0,223,0,0,1,0,51,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
12223,3,1,2,0,0,1,5,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,10,4,2,2,3,0,2,0,2,2,0,2,2,0,0,0,1,0,2,10,0,6,0,2,0,0,0,0,0,6,0,1,1,1,0,11,1,0
12224,4,1,1,4,0,9,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,0,0,0,4,1,2,8,0,2,0,2,0,4,0,1,0,0,0,3,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
12225,4,1,1,0,0,6,0,2,2,0,0,6,0,5,5,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,11,4,2,2,3,0,2,0,2,0,2,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,11,1,0
12226,3,1,2,0,0,1,5,2,2,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,6,0,2,0,0,0,0,0,4,0,2,1,1,0,11,1,0
12227,4,11,1,0,0,1,1,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,0,1,1,2,2,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,2,1,0,0,0,0,0,5,0,1,1,1,0,10,1,1
12228,5,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,6,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,2,1,0,4,21,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,10,1,1
12229,3,11,1,0,0,1,4,2,2,0,0,0,0,4,5,0,2,1,0,0,0,0,0,0,3,0,2,0,4,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,14,1,0
12230,2,1,2,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,3,0,0,1,1,0,2,23,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,11,1,0
12231,4,1,1,0,0,1,0,2,2,0,0,3,0,1,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,11,4,2,2,2,0,2,0,2,1,1,2,1,0,0,0,1,0,2,22,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,14,1,0
12232,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12233,6,1,2,0,0,1,0,2,2,0,1,0,0,3,0,0,3,0,0,1,0,0,1,0,4,1,2,2,0,0,0,2,1,2,5,0,2,0,2,1,0,4,0,0,0,0,6,0,4,23,0,1,8,1,0,0,0,0,3,0,0,2,1,2,0,14,2,1
12234,3,1,2,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,2,4,0,0,4,2,2,2,0,2,0,1,2,1,0,0,0,0,0,6,0,2,21,0,6,0,2,0,1,0,0,3,0,0,0,2,2,0,11,3,0
12235,5,1,1,0,0,6,3,2,2,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,10,2,2,2,6,0,2,0,2,1,0,3,1,0,0,0,1,0,3,23,0,1,4,1,0,0,0,0,0,4,1,1,1,1,0,13,1,2
12236,3,3,1,0,3,1,3,1,2,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,1,0,3,0,1,4,2,2,6,0,2,4,1,1,0,0,4,0,0,1,1,0,0,51,0,5,0,1,0,0,0,0,0,4,0,0,2,1,0,8,1,0
12237,4,1,1,0,0,1,5,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,1,0,0,3,1,0,4,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,10,1,0
12238,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
12239,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,0,0,0,2,1,1,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,23,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,6,1
12240,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,14,1,0
